"OTU" "Feature_name" "134_300Apole_091_102_S1_L001" "134_304Crase_079_114_S2_L001" "134_305Crase_067_126_S3_L001" "134_309Forsk_055_138_S4_L001" "134_310Gymno_043_150_S5_L001" "134_311Lychn_031_162_S6_L001" "134_313Marru_019_174_S7_L001" "134_314Praya_007_186_S8_L001" "134_315Resom_090_103_S9_L001" "134_316Resom_078_115_S10_L001" "134_317Vogti_066_127_S11_L001" "134_319Frill_054_139_S12_L001" "134_320Forsk_042_151_S13_L001"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea_uncultured eukaryote_NA_100.00_117.00_72.58" "4cb1c33ab72d678d701aca9a9fb8a94a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5"
"Eukaryota__100_119_91.31___NA_NA_NA_NA" "458557b52f0b5347fcd4b03bbff71f65" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0"
"Eukaryota__89.92_119_84.97___NA_NA_NA_NA" "23d034f056990764fafe59991115b9c1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5"
"Eukaryota__97.92_48_89.53___NA_NA_NA_NA" "20fbeede2a5d143f9375c58603bcb0b6" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Stramenopiles_Ochrophyta_Mediophyceae_Chaetoceros__ 96.30_108.00_ 70.92_NA" "013cc6d8e78c3d0e51501fdc8fb676bc" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0"
"Eukaryota__93.28_119_85.89___NA_NA_NA_NA" "fee4ae0b7caf3e0838b116428a48868f" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Lophotrochozoa_Rotifera_Monogononta__ 99.17_121.00_ 90.58_NA" "d4366c0d8a9069c76ed25d1d86034d24" "0" "0" "0" "0" "0" "4" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Amoebophrya_uncultured eukaryote_uncultured eukaryote_NA_100.00_115.00_70.45" "b18038bba142a70fe4c3b2d14007b2c4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_SAR_Ochrophyta__95.73_117_88.31_NA_NA_NA_NA" "9cc7e7ca4fab6540abebe65e91e6f564" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group II_uncultured eukaryote_uncultured eukaryote_NA_ 90.76_119.00_86.02" "93ae025fb575ad84ce6a8c3b3c567083" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Discoba_Discicristata_Euglenozoa_Kinetoplastea_Metakinetoplastina_uncultured eukaryote_NA_ 93.00_100.00_87.85" "90f492073d115c2c2c9bfd5c19f3606a" "0" "0" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Spirotrichea_Hypotrichia__99.07_107.00_ 71.27_NA_NA" "52554ff74e8253c4ff663073f78c0eb8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4"
"Eukaryota_Chlorophyta_Chlorophyceae__94.64_112_87.18_NA_NA_NA_NA" "405130fbe31c697edee4eedca6327efc" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_Chlorophyta_Chlorophyceae__100_117_91.04_NA_NA_NA_NA" "3156c3c2549e1161498865e24b4f94fd" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_Porifera_Demospongiae_Spongillida__100_123_ 89.41_NA_NA_NA" "3036e7b2c8261f700ee8a4f813fe52b2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Conthreep_Oligohymenophorea__98.91_ 92.00_ 72.39_NA_NA" "28f5b3e3a34f9b613d11820c81f0f944" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group II_uncultured eukaryote_uncultured eukaryote_NA_100.00_114.00_91.08" "20eb5acaa71d992d01d9ba4a7123c835" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group II_uncultured eukaryote_uncultured eukaryote_NA_ 91.60_119.00_86.56" "02ca3b5a331c8c3bc3eb8d6ada1d6271" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Discoba_Discicristata_Euglenozoa_Kinetoplastea_Neobodo_Neobodo designis_NA_ 95.10_102.00_70.01" "fd8684fcd3747318943fab3231a61a51" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0"
"Eukaryota_SAR_Stramenopiles_Ochrophyta_Mediophyceae_Thalassiosira__ 98.29_117.00_ 72.34_NA" "e02bbabb91a41e451fe8572b6e4f9f95" "0" "0" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Conthreep_Oligohymenophorea__90.48_105.00_ 86.84_NA_NA" "db11a311e512f2c922e7562486afd78c" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0"
"Eukaryota_Amorphea_Obazoa_Opisthokonta_Holozoa_Choanozoa__ 94.12_119.00_ 72.05_NA" "da801a1a923701e84d72631374563f1b" "0" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Stramenopiles_Bicosoecida__93.16_117_ 88.30_NA_NA_NA" "9f62f07046658efe53ec33465e811629" "0" "0" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Discoba_Discicristata_Euglenozoa_Diplonemea_SCM38C39 marine group_Diplonemida sp_NA_100.00_ 31.00_90.35" "87fa72fa0acdf1da3f5aa67cef018e19" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Spirotrichea_Hypotrichia__99.07_107.00_ 71.86_NA_NA" "78c6da4520ceee132263fc75643d606a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales__100_114_ 90.72_NA_NA_NA" "6fd628e4fb0fca9f89ba19a48a292da8" "0" "0" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Amorphea_Amoebozoa_Discosea_Flabellinia__92.38_105.00_ 89.90_NA_NA" "5f8023a9ee8eefb578e14fcd8b55b339" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0"
"Eukaryota__99.15_117_89.89___NA_NA_NA_NA" "44a3efec579a5ccd9b5e8a191f79367b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0"
"Eukaryota__96.43_56_88.82___NA_NA_NA_NA" "3744d2045ea475ad3a515ee2dc506aa0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0"
"Eukaryota_Amorphea_Obazoa_Opisthokonta_Holozoa_Codosiga_Codosiga sp_NA_100.00_ 48.00_71.84" "2ddf74c446918f5c30ca1c7809f24e21" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Conthreep_Phyllopharyngea__100_104.00_ 70.85_NA_NA" "1bf689544363655600bb63d91ae24071" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3"
"Eukaryota_SAR_Rhizaria_Cercozoa_Glissomonadida__99.12_113.00_ 89.19_NA_NA" "dff541628e4ee216ef44c9591e20ce18" "0" "0" "0" "0" "0" "0" "0" "0" "2" "0" "0" "0" "0"
"Eukaryota__95.83_48_90.04___NA_NA_NA_NA" "92a8981891e87aff397eaef7d8aad04c" "0" "0" "2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Basidiomycota_Agaricomycotina__100_119_91.23_NA_NA_NA_NA" "7fbda48e183008646415dbc3671d834b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2" "0"
"Eukaryota__95.83_48_90.04___NA_NA_NA_NA" "6f67886abd5f6dce52f20d3b0ab2b84b" "0" "0" "2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Rhizaria_Cercozoa_Vampyrellidae__89.43_123.00_ 85.57_NA_NA" "6316febd9b4ae085432885fed89fff28" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2"
"Eukaryota_Bilateria_Protostomia_Lophotrochozoa_Bryozoa_Phylactolaemata__100.00_117.00_ 71.93_NA" "0cc7356a983cd2136c399d096d547996" "0" "0" "0" "0" "0" "0" "0" "0" "2" "0" "0" "0" "0"
