5113e502a83b1da3c592260e218daa2f	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		88.55	131	84.60
51ca43f94c8ce5e9613c79b9c8820701	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae		93.83	81	87.62
52692b983991973ce0deb8040008ce88	Eukaryota	Chrysophyceae	Chrysophyceae	Chromulinales	Chromulinaceae	Spumella-like flagellate		100	130	73.14
532d1cfdeac331ee3cf4cb6f0f82dbac	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		96.95	131	89.85
53396702b620a0e0bf874c6b459856db	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina	Anthoathecata		89.44	142	84.90
533f7ab9a0b53bda53499e00cb85ec08	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		87.79	131	84.05
537481b71c2be5331c26baa2bbc66010	Eukaryota	Cercozoa		90.08	131	85.23
5459b1745e9a8ca444e7a4bc416287c1	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		86.82	129	83.33
5493787e066c0ee22cd6dc3769c1a338	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina	Anthoathecata		100	54	72.48
5592cbcb79fe1d665f08da9c0ecbf389	Eukaryota	Platyhelminthes	Rhabditophora	Rhabdocoela	Neodalyellida		95.31	64	88.30
55d41dee3cbd518fa008957d1eda2551	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		89.83	118	85.39
568e40ec333e78572c5c2db46fec50dd	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		91.53	118	85.67
570e24b222fc10312996b1656bdede43	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		89.31	131	85.13
57629a641c6c5534050b189cb81b748f	Eukaryota	Chordata	Craniata	Actinopterygii	Actinopteri		86.26	131	83.17
579d8513dedaa2c5be7938ffc9ce4a38	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		93.02	129	87.54
57e68561f9f7a06fe2218611b0fb2f3e	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		94.35	124	88.30
5891cc59b27a132d4971f5d8bf14922c	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		90.84	131	85.85
58cd5ff310c07059b0bc48d1e0f4d3e4	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae		99.24	131	72.84
5919937e791c5850b4f1645a2d3bb48b	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia	Pseudocalanus		89.31	131	85.13
59b95e22cb39de01d5be270c8734afaf	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		87.4	127	83.75
5a11e437747262d2a9211b79bb0a1c7b	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae		94.66	131	88.55
5af1a6479c5a605fa280ee491cd1c3ac	Eukaryota	Mollusca	Cephalopoda	Coleoidea	Neocoleoidea		94.34	106	88.14
5be26886b953489cb14c06685a3f9088	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		95.35	129	88.93
5caaca801a98c2855d441c78dee6b676	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		91.47	129	86.56
5d0db588d8f02e224d34b9e43894790c	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		87.79	131	84.05
5d96c172f8208d575d56ebaddf5b15d4	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		94.68	94	88.23
5e97206c92d0513f92bede1d39d907b6	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		91.6	119	86.56
5ec112e5f5ddb5ef49e45b78684890ee	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		91.3	115	86.34
5ecdf2eae2d63216b8e05d9b63fc8a11	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia	Pseudocalanus		90.29	103	85.58
5ed046a017b55b51239dcf52c1339c6a	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		89.06	128	84.93
5f46f8b66dd8fa6168a43b2dfb9d66ff	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		98.75	116	89.78
5fb908e21443c980b1434f74b2720c65	Eukaryota	Cercozoa		90.91	99	85.79
606556027eabd7d369b7faae9fa5861f	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		90.08	131	85.65
60919631897767969d6563bba78265e0	Eukaryota		100	42	90.47
60d9d60bf623016efea1f497e4496074	Eukaryota	Annelida	Polychaeta	Scolecida	Spionida		100	70	90.78
625b8e673088219182d12b7724bedeb4	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina		100	104	91.15
627781fe55e5992571fbb3000fe8fd45	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		92.42	66	86.24
62c715e78480c3c7398761697dff2451	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		96.12	129	89.37
62feb187464e9a3de76dffe168ca12d7	Eukaryota	Platyhelminthes	Trematoda	Digenea	Plagiorchiida		99.21	127	90.76
6490360c69b7ee1f7c4888faed69edfd	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia	Paraeuchaeta		87.31	134	83.73
655f47ffdc7407460948fa9adb34d086	Eukaryota	Chordata	Craniata	Actinopterygii	Actinopteri	Labrus	Labrus bergylta		100	131	91.44
659512e5da072aee9e20e43b6e1253e1	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		91.34	127	86.46
65a824b3f2a1532550aa970f3de80547	Eukaryota	Cercozoa		93.2	103	87.38
65bd350d0add5871bbf83984a96acb8a	Eukaryota	Chordata	Tunicata	Thaliacea	Doliolida		100	131	73.07
662294c0908af58a51b7ab989cfcebcf	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		91.07	112	86.16
664dfe2a5bb28c93772b2ba253bca132	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		89.31	131	85.13
671121f9feee0195a9aea628eb018b56	Eukaryota	Cercozoa		91.59	107	86.30
6777e43caea02ab8838774c32f322aad	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		96.18	131	89.42
